ACCIDENT_NO,NODE_ID,NODE_TYPE,VICGRID94_X,VICGRID94_Y,LGA_NAME,LGA_NAME_ALL,REGION_NAME,DEG_URBAN_NAME,Lat,Long,POSTCODE_NO
T20110019473,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20120010336,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20140002741,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20140000026,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20160000181,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20060009105,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20070040201,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20080013866,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20090032150,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20090032492,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20100015829,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20180006092,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20180021757,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20100035310,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20110019473,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20120010336,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20140002741,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20140000026,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20160000181,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3054
T20080045976,92,I,2442424.255,2367328.18,GEELONG,GEELONG,SOUTH WESTERN REGION,LARGE_PROVINCIAL_CITIES,-38.19366603,144.3427873,3216
T20060010768,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20060028517,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20060046036,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20070018884,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20190012294,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20170003304,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20170008285,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20180000641,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20180001075,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20180005903,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20180024381,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20110018873,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20140006853,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20140012941,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20150017903,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20080017364,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20080011782,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20090017619,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20090022861,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20090005447,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20090042658,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20060006136,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20060009093,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20070002720,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20070020025,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20070030444,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20080025240,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20170007579,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20180000016,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20090028848,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20090033199,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20100005169,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20100008976,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20070038664,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20080045333,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20100009663,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20100027829,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20120009318,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20130023004,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20140005854,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20150015886,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20150016643,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20160009225,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20170011582,82,I,2518556.232,2385158.44,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03464186,145.2113659,3175
T20160004693,314310,N,2502055.782,2412597.214,BOROONDARA,BOROONDARA,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.78761123,145.0233399,3101
T20080035469,280,N,2497191.921,2423358.054,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.6906507,144.9681599,3060
T20100036134,280,N,2497191.921,2423358.054,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.6906507,144.9681599,3060
T20080035469,280,N,2497191.921,2423358.054,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.6906507,144.9681599,3061
T20100036134,280,N,2497191.921,2423358.054,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.6906507,144.9681599,3061
T20130019589,97,I,2529765.402,2401860.566,YARRA RANGES,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.88387366,145.3383675,3786
T20090034860,116,I,2497377.923,2411333.492,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79899609,144.9702263,3053
T20090038202,116,I,2497377.923,2411333.492,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79899609,144.9702263,3053
T20110037016,116,I,2497377.923,2411333.492,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79899609,144.9702263,3053
T20140004952,116,I,2497377.923,2411333.492,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79899609,144.9702263,3053
T20170005293,116,I,2497377.923,2411333.492,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79899609,144.9702263,3053
T20170015498,116,I,2497377.923,2411333.492,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79899609,144.9702263,3053
T20190010021,116,I,2497377.923,2411333.492,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79899609,144.9702263,3053
T20130012786,106,I,2511744.109,2374750.683,FRANKSTON,FRANKSTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.12851582,145.1339389,3199
T20190022740,106,I,2511744.109,2374750.683,FRANKSTON,FRANKSTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.12851582,145.1339389,3199
T20100014462,123,I,2462515.25,2421807.771,MELTON,MELTON,METROPOLITAN NORTH WEST REGION,SMALL_CITIES,-37.70386959,144.574894,3338
T20170024336,123,I,2462515.25,2421807.771,MELTON,MELTON,METROPOLITAN NORTH WEST REGION,SMALL_CITIES,-37.70386959,144.574894,3338
T20190020217,123,I,2462515.25,2421807.771,MELTON,MELTON,METROPOLITAN NORTH WEST REGION,SMALL_CITIES,-37.70386959,144.574894,3338
T20200008219,123,I,2462515.25,2421807.771,MELTON,MELTON,METROPOLITAN NORTH WEST REGION,SMALL_CITIES,-37.70386959,144.574894,3338
T20130009647,124,I,2529722.816,2401896.385,YARRA RANGES,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.88355231,145.337882,3786
T20120002415,142,I,2498506.487,2412121.306,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.7919003,144.9830427,3068
T20160000822,142,I,2498506.487,2412121.306,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.7919003,144.9830427,3068
T20140016495,192,I,2518839.724,2386949.317,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.01850185,145.214549,3175
T20070040070,56697,I,2454530.564,2423967.109,MOORABOOL,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.68405773,144.4844757,3340
T20120013074,56697,I,2454530.564,2423967.109,MOORABOOL,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.68405773,144.4844757,3340
T20130018100,56697,I,2454530.564,2423967.109,MOORABOOL,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.68405773,144.4844757,3340
T20060002698,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20060006418,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20060030667,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20060031331,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20070001054,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20080001210,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20200006848,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20200000754,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20150008898,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20180000497,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20180007342,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20190002521,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20190017782,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20130014017,205,I,2496242.303,2409699.743,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81371239,144.957323,3000
T20150015249,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20180021745,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20190009986,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20190020293,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20060032961,40,I,2541006.025,2381566.543,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06628046,145.4672794,3810
T20080009391,40,I,2541006.025,2381566.543,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06628046,145.4672794,3810
T20080030945,40,I,2541006.025,2381566.543,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06628046,145.4672794,3810
T20120010821,40,I,2541006.025,2381566.543,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06628046,145.4672794,3810
T20120020708,40,I,2541006.025,2381566.543,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06628046,145.4672794,3810
T20130010889,40,I,2541006.025,2381566.543,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06628046,145.4672794,3810
T20150002446,40,I,2541006.025,2381566.543,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06628046,145.4672794,3810
T20160003972,40,I,2541006.025,2381566.543,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06628046,145.4672794,3810
T20190023173,40,I,2541006.025,2381566.543,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06628046,145.4672794,3810
T20060009392,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20060022792,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20070024508,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20080006623,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20090023115,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20090044990,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20160021039,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20170006350,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20180001911,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20180013679,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20190011704,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20100004639,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20100005315,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20100051166,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86201051,144.9735943,3182
T20170014852,149,I,2498837.045,2410960.98,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80235543,144.986794,3066
T20180001098,149,I,2498837.045,2410960.98,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80235543,144.986794,3066
T20180005304,149,I,2498837.045,2410960.98,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80235543,144.986794,3066
T20190019742,149,I,2498837.045,2410960.98,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80235543,144.986794,3066
T20120022949,166,I,2476642.456,2403715.332,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86734576,144.7345342,3027
T20160028029,166,I,2476642.456,2403715.332,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86734576,144.7345342,3027
T20120022949,166,I,2476642.456,2403715.332,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86734576,144.7345342,3029
T20160028029,166,I,2476642.456,2403715.332,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.86734576,144.7345342,3029
T20120026652,198,I,2495741.303,2408759.111,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82218536,144.9516276,3008
T20140021001,198,I,2495741.303,2408759.111,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82218536,144.9516276,3008
T20090008818,215,I,2496628.629,2409593.892,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8146676,144.9617101,3000
T20160005504,215,I,2496628.629,2409593.892,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8146676,144.9617101,3000
T20190023447,215,I,2496628.629,2409593.892,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8146676,144.9617101,3000
T20060019044,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20060021728,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20090023463,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20110024896,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20130005988,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20180010853,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20190018465,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20130009749,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20150014048,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20160014169,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20160010053,217,I,2496533.971,2409189.836,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81830781,144.9606331,3000
T20120010474,230,I,2520620.73,2396619.879,KNOX,KNOX,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.93133828,145.2345599,3178
T20160020345,232,I,2496975.858,2409349.466,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81687108,144.9656527,3000
T20060002442,249,I,2498106.639,2408637.165,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82329191,144.9784939,3004
T20180013955,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20180007722,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20180009075,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20200016867,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20140018446,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20150006517,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20160011956,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20170002914,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20170006548,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20130022301,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20140000116,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20140007438,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20140007275,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
T20140009885,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3066
